,id,age,capitalgain,capitalloss,country,education,educationnum,fnlwgt,hours,maritalstatus,occupation,race,relationship,salary,sex,workclass
30427,32190,19,0,0, United-States, HS-grad,9,204868,36, Married-civ-spouse, ?, White, Wife, <=50K, Female, ?
30428,28945,45,0,0, United-States, Masters,14,54190,50, Married-civ-spouse, Prof-specialty, White, Husband, >50K, Male, Local-gov
30429,3992,19,0,0, United-States, Some-college,10,73009,15, Never-married, Adm-clerical, White, Own-child, <=50K, Male, State-gov
30430,66,36,0,0, United-States, HS-grad,9,155537,40, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
30431,25978,31,0,0, United-States, Masters,14,169589,30, Never-married, Prof-specialty, White, Not-in-family, <=50K, Male, Private
30432,17247,22,0,0, United-States, HS-grad,9,138575,56, Never-married, Protective-serv, White, Unmarried, <=50K, Male, Local-gov
30433,6687,47,0,0, United-States, HS-grad,9,454989,40, Married-civ-spouse, Exec-managerial, White, Wife, >50K, Female, Private
30434,31283,29,7298,0, United-States, Assoc-voc,11,112847,32, Married-civ-spouse, Craft-repair, Asian-Pac-Islander, Husband, >50K, Male, Private
30435,3579,37,0,0, United-States, Doctorate,16,382802,99, Married-civ-spouse, Prof-specialty, Black, Husband, >50K, Male, Self-emp-inc
30436,29351,18,0,0, United-States, Some-college,10,280728,32, Never-married, Sales, White, Own-child, <=50K, Female, Federal-gov
30437,8200,26,0,0, United-States, Some-college,10,102264,40, Never-married, Craft-repair, White, Not-in-family, <=50K, Male, Private
30438,832,53,4386,0, United-States, Some-college,10,194259,40, Married-civ-spouse, Adm-clerical, White, Wife, >50K, Female, Private
30439,21118,18,0,0, United-States, 10th,6,452452,20, Never-married, Priv-house-serv, Black, Own-child, <=50K, Female, Private
30440,30504,43,0,0, United-States, Some-college,10,87284,40, Never-married, Handlers-cleaners, White, Not-in-family, <=50K, Male, Private
30441,13527,31,0,0, United-States, Bachelors,13,175778,40, Divorced, Prof-specialty, White, Not-in-family, <=50K, Female, Local-gov
30442,30271,24,0,0, United-States, Some-college,10,199883,60, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
30443,21260,28,0,0, United-States, Masters,14,46868,40, Never-married, Tech-support, White, Not-in-family, <=50K, Female, Private
30444,5842,50,0,0, ?, Masters,14,196193,60, Married-spouse-absent, Prof-specialty, White, Other-relative, <=50K, Male, Private
30445,5093,38,0,0, Poland, Some-college,10,172571,58, Divorced, Craft-repair, White, Own-child, <=50K, Male, Private
30446,2742,47,0,0, United-States, HS-grad,9,189123,40, Married-civ-spouse, Other-service, White, Husband, <=50K, Male, State-gov
30447,26945,33,0,0, United-States, HS-grad,9,133876,40, Divorced, Craft-repair, White, Unmarried, <=50K, Male, Local-gov
30448,2725,45,4934,0, United-States, Bachelors,13,224474,50, Divorced, Prof-specialty, White, Unmarried, >50K, Female, Local-gov
30449,20301,41,0,0, United-States, HS-grad,9,256647,40, Married-civ-spouse, Machine-op-inspct, Black, Husband, <=50K, Male, Private
30450,2143,56,0,0, United-States, Some-college,10,242670,40, Widowed, Adm-clerical, White, Unmarried, <=50K, Female, Local-gov
30451,10175,18,0,0, United-States, 7th-8th,4,83492,40, Never-married, Machine-op-inspct, White, Own-child, <=50K, Male, Private
30452,12619,44,0,0, United-States, Some-college,10,162184,40, Separated, Adm-clerical, White, Unmarried, <=50K, Female, Private
30453,2943,24,0,0, United-States, HS-grad,9,454941,40, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
30454,18382,52,0,0, United-States, Bachelors,13,216342,55, Widowed, Exec-managerial, White, Unmarried, <=50K, Female, State-gov
30455,18234,45,0,0, ?, Assoc-acdm,12,129387,40, Divorced, Tech-support, White, Unmarried, <=50K, Female, Private
30456,24702,48,0,0, United-States, HS-grad,9,353824,72, Married-civ-spouse, Protective-serv, White, Husband, >50K, Male, State-gov
30457,29955,55,0,1977, United-States, Masters,14,368797,60, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Private
30458,26620,27,0,0, United-States, 7th-8th,4,100168,40, Married-civ-spouse, Other-service, White, Wife, <=50K, Female, Private
30459,17567,40,0,0, Cuba, 12th,8,236110,40, Married-civ-spouse, Prof-specialty, White, Husband, >50K, Male, Private
30460,11757,36,0,0, India, HS-grad,9,99872,40, Married-civ-spouse, Craft-repair, Asian-Pac-Islander, Husband, <=50K, Male, Private
30461,19215,41,0,0, United-States, Bachelors,13,120277,40, Married-civ-spouse, Prof-specialty, White, Husband, >50K, Male, Private
30462,25832,31,0,1977, United-States, Doctorate,16,147284,99, Married-civ-spouse, Prof-specialty, White, Husband, >50K, Male, Private
30463,15848,46,0,0, United-States, Masters,14,125457,38, Married-civ-spouse, Prof-specialty, Black, Husband, >50K, Male, Local-gov
30464,5811,25,0,0, Mexico, 9th,5,276310,40, Married-civ-spouse, Machine-op-inspct, White, Husband, <=50K, Male, Private
30465,1113,37,0,0, United-States, Bachelors,13,60227,38, Never-married, Adm-clerical, White, Not-in-family, <=50K, Male, State-gov
30466,28296,44,0,0, Laos, HS-grad,9,90688,45, Never-married, Machine-op-inspct, Asian-Pac-Islander, Not-in-family, <=50K, Female, Private
30467,31143,53,0,0, United-States, Bachelors,13,111939,35, Married-civ-spouse, Other-service, White, Husband, <=50K, Male, Private
30468,4933,32,0,0, United-States, Some-college,10,213179,40, Divorced, Craft-repair, White, Own-child, >50K, Male, Private
30469,2431,60,7298,0, United-States, HS-grad,9,240521,40, Married-civ-spouse, Craft-repair, White, Husband, >50K, Male, Private
30470,19430,38,0,0, United-States, Some-college,10,188612,45, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Local-gov
30471,7281,27,0,0, United-States, HS-grad,9,246372,40, Married-civ-spouse, Other-service, White, Husband, <=50K, Male, Federal-gov
30472,3692,34,0,1672, United-States, HS-grad,9,80933,40, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
30473,29392,19,0,0, United-States, Some-college,10,199609,40, Never-married, ?, White, Own-child, <=50K, Female, ?
30474,14492,61,0,0, United-States, Some-college,10,136787,40, Married-civ-spouse, Adm-clerical, White, Husband, >50K, Male, Federal-gov
30475,15986,39,0,0, United-States, HS-grad,9,207568,48, Married-civ-spouse, Handlers-cleaners, White, Husband, >50K, Male, Private
30476,13725,29,0,0, United-States, Bachelors,13,196971,72, Never-married, Prof-specialty, White, Own-child, <=50K, Female, Private
30477,6946,31,0,0, Mexico, Some-college,10,229636,45, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
30478,29360,20,0,0, United-States, HS-grad,9,174461,5, Never-married, ?, White, Own-child, <=50K, Female, ?
30479,9885,50,0,0, United-States, Masters,14,176751,80, Divorced, Exec-managerial, White, Not-in-family, >50K, Male, Self-emp-inc
30480,11047,23,0,0, United-States, HS-grad,9,141003,60, Never-married, ?, White, Own-child, <=50K, Male, ?
30481,22493,63,0,0, United-States, Bachelors,13,174181,20, Married-civ-spouse, Prof-specialty, White, Husband, <=50K, Male, Self-emp-not-inc
30482,4115,33,1055,0, United-States, Bachelors,13,161942,40, Never-married, Adm-clerical, White, Not-in-family, <=50K, Female, Local-gov
30483,9573,25,0,0, United-States, 11th,7,262885,32, Never-married, Other-service, Black, Unmarried, <=50K, Female, Private
30484,15411,31,0,0, Mexico, Some-college,10,446358,40, Married-civ-spouse, Machine-op-inspct, White, Husband, <=50K, Male, Private
30485,26195,51,0,0, United-States, Some-college,10,42017,40, Divorced, Prof-specialty, White, Not-in-family, <=50K, Female, State-gov
30486,26696,34,0,2002, United-States, HS-grad,9,198613,40, Married-civ-spouse, Exec-managerial, White, Husband, <=50K, Male, Self-emp-inc
30487,8307,25,0,0, United-States, Some-college,10,212800,40, Never-married, Sales, White, Own-child, <=50K, Female, Private
30488,9285,23,0,0, United-States, Some-college,10,109952,60, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
30489,14658,33,0,0, United-States, Some-college,10,237833,40, Divorced, Tech-support, White, Not-in-family, <=50K, Female, Private
30490,7151,23,0,0, United-States, HS-grad,9,200207,44, Divorced, Handlers-cleaners, White, Own-child, <=50K, Male, Private
30491,8506,33,0,0, United-States, Assoc-voc,11,511289,48, Married-civ-spouse, Protective-serv, White, Husband, >50K, Male, Local-gov
30492,22049,31,0,0, United-States, Assoc-voc,11,301637,40, Never-married, Farming-fishing, White, Own-child, <=50K, Male, Private
30493,24967,53,0,0, United-States, 9th,5,295520,25, Widowed, Sales, Black, Unmarried, <=50K, Female, Private
30494,13222,47,0,0, United-States, Some-college,10,166894,40, Divorced, Prof-specialty, Black, Unmarried, <=50K, Female, Self-emp-not-inc
30495,10586,32,0,0, United-States, Bachelors,13,188048,40, Never-married, Adm-clerical, White, Own-child, <=50K, Female, Private
30496,24290,43,0,0, United-States, Some-college,10,164790,50, Divorced, Adm-clerical, Black, Not-in-family, >50K, Male, State-gov
30497,3230,45,0,0, United-States, 7th-8th,4,204205,48, Divorced, Machine-op-inspct, White, Not-in-family, <=50K, Male, Private
30498,23709,40,0,0, United-States, HS-grad,9,219266,40, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Federal-gov
30499,11471,37,0,0, United-States, Bachelors,13,77820,45, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Private
30500,9618,60,3325,0, United-States, Some-college,10,128367,42, Divorced, Prof-specialty, White, Unmarried, <=50K, Male, Private
30501,30230,17,0,0, United-States, 11th,7,231438,12, Never-married, Adm-clerical, White, Own-child, <=50K, Female, Private
30502,29189,48,0,2472, United-States, Bachelors,13,121253,70, Married-spouse-absent, Sales, White, Unmarried, >50K, Female, Private
30503,5940,36,0,0, United-States, HS-grad,9,107410,40, Married-civ-spouse, Sales, White, Husband, <=50K, Male, Private
30504,23067,47,0,0, United-States, Bachelors,13,149337,60, Never-married, Adm-clerical, White, Not-in-family, <=50K, Male, Private
30505,13133,50,0,1902, United-States, Masters,14,168672,40, Married-civ-spouse, Prof-specialty, White, Wife, >50K, Female, Local-gov
30506,30595,24,0,0, United-States, HS-grad,9,176389,40, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
30507,27847,20,0,0, United-States, Some-college,10,308654,20, Never-married, Protective-serv, Asian-Pac-Islander, Own-child, <=50K, Female, Local-gov
30508,19896,53,0,0, United-States, Masters,14,55139,40, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Self-emp-inc
30509,31668,45,0,0, United-States, Assoc-voc,11,156117,32, Divorced, Prof-specialty, White, Not-in-family, <=50K, Female, Private
30510,7324,26,0,0, United-States, Bachelors,13,155213,48, Never-married, Prof-specialty, White, Not-in-family, <=50K, Male, Private
30511,10938,39,0,0, United-States, Bachelors,13,103456,45, Married-civ-spouse, Adm-clerical, White, Husband, >50K, Male, Private
30512,17832,60,0,0, United-States, Assoc-acdm,12,55621,40, Married-civ-spouse, Other-service, Black, Husband, <=50K, Male, Federal-gov
30513,22703,36,0,0, United-States, Bachelors,13,54159,45, Married-civ-spouse, Exec-managerial, White, Husband, <=50K, Male, Federal-gov
30514,20137,44,0,0, United-States, Assoc-voc,11,377018,40, Married-civ-spouse, Craft-repair, White, Husband, >50K, Male, Private
30515,26912,25,0,0, United-States, Some-college,10,213383,40, Never-married, Tech-support, White, Own-child, <=50K, Male, Private
30516,26884,36,0,0, United-States, HS-grad,9,115700,50, Married-civ-spouse, Sales, White, Husband, <=50K, Male, Private
30517,8757,27,0,0, United-States, Bachelors,13,207418,50, Never-married, Prof-specialty, White, Not-in-family, <=50K, Female, Private
30518,7031,24,0,0, United-States, Bachelors,13,39615,45, Never-married, Sales, White, Not-in-family, <=50K, Male, Private
30519,23056,35,0,0, United-States, Bachelors,13,105813,48, Married-civ-spouse, Prof-specialty, White, Husband, >50K, Male, Private
30520,13509,51,0,0, United-States, Some-college,10,194475,40, Divorced, Prof-specialty, White, Not-in-family, <=50K, Female, State-gov
30521,4956,65,0,0, United-States, HS-grad,9,205024,8, Married-civ-spouse, Other-service, White, Husband, <=50K, Male, Local-gov
30522,11745,34,0,0, United-States, Prof-school,15,97723,40, Married-civ-spouse, Prof-specialty, White, Husband, >50K, Male, Local-gov
30523,31977,40,0,0, United-States, Some-college,10,259307,50, Never-married, Exec-managerial, White, Not-in-family, <=50K, Male, Private
30524,11524,48,0,0, United-States, 11th,7,80430,30, Never-married, Other-service, White, Not-in-family, <=50K, Female, Private
30525,20753,40,0,0, United-States, HS-grad,9,309311,40, Married-civ-spouse, Farming-fishing, White, Husband, <=50K, Male, Private
30526,13615,22,0,0, United-States, Bachelors,13,406978,40, Never-married, Exec-managerial, White, Other-relative, <=50K, Female, Private
30527,12068,55,0,0, Poland, HS-grad,9,124137,40, Married-spouse-absent, Machine-op-inspct, White, Not-in-family, <=50K, Male, Private
30528,28948,38,0,0, United-States, Assoc-acdm,12,379485,45, Divorced, Exec-managerial, White, Unmarried, <=50K, Male, Self-emp-inc
30529,16722,28,0,1902, United-States, Some-college,10,147560,55, Married-civ-spouse, Sales, White, Husband, >50K, Male, Private
30530,6653,29,0,0, United-States, HS-grad,9,177413,40, Married-civ-spouse, Machine-op-inspct, White, Husband, >50K, Male, Private
30531,3538,81,0,0, United-States, HS-grad,9,137018,20, Widowed, Adm-clerical, White, Not-in-family, <=50K, Female, Self-emp-not-inc
30532,20390,50,0,0, United-States, Assoc-voc,11,30731,50, Never-married, Other-service, White, Not-in-family, <=50K, Male, Self-emp-not-inc
30533,22940,50,0,0, United-States, HS-grad,9,24790,40, Married-civ-spouse, Handlers-cleaners, White, Husband, <=50K, Male, State-gov
30534,15471,42,7298,0, United-States, Assoc-voc,11,175943,35, Married-civ-spouse, Exec-managerial, White, Wife, >50K, Female, Private
30535,14814,19,0,0, United-States, HS-grad,9,189574,30, Never-married, Other-service, White, Not-in-family, <=50K, Female, Private
30536,18402,42,0,0, United-States, Masters,14,138077,38, Married-civ-spouse, Prof-specialty, White, Wife, >50K, Female, Local-gov
30537,2616,74,0,0, United-States, Prof-school,15,101590,20, Widowed, Adm-clerical, Black, Not-in-family, <=50K, Female, Private
30538,5237,38,0,0, United-States, Some-college,10,174242,40, Married-civ-spouse, Tech-support, White, Husband, >50K, Male, Private
30539,2088,25,0,0, United-States, HS-grad,9,304032,36, Never-married, Adm-clerical, White, Own-child, <=50K, Male, Private
30540,17406,22,0,0, United-States, Bachelors,13,311376,40, Never-married, Adm-clerical, White, Own-child, <=50K, Female, Private
30541,29145,56,7688,0, United-States, Some-college,10,109015,50, Married-civ-spouse, Exec-managerial, White, Wife, >50K, Female, Private
30542,15802,34,0,0, United-States, Assoc-voc,11,242960,50, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
30543,27795,19,0,0, Mexico, Some-college,10,225775,45, Never-married, Craft-repair, White, Not-in-family, <=50K, Male, Private
30544,27429,55,0,0, United-States, Bachelors,13,477867,40, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Self-emp-not-inc
30545,17999,46,0,0, United-States, HS-grad,9,376789,15, Never-married, Other-service, White, Not-in-family, <=50K, Male, Private
30546,22795,19,0,0, United-States, Some-college,10,93518,20, Never-married, Sales, White, Own-child, <=50K, Female, Private
30547,12576,38,7298,0, United-States, Some-college,10,269318,40, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Self-emp-inc
30548,31973,43,99999,0, United-States, Prof-school,15,62026,40, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Self-emp-inc
30549,26446,28,0,0, United-States, 12th,8,295163,40, Divorced, Farming-fishing, White, Not-in-family, <=50K, Male, Private
30550,12176,21,0,0, United-States, Some-college,10,479482,40, Never-married, ?, White, Own-child, <=50K, Female, ?
30551,9456,23,0,0, United-States, HS-grad,9,274797,25, Never-married, Handlers-cleaners, White, Own-child, <=50K, Male, Private
30552,18715,28,0,0, United-States, Bachelors,13,375655,50, Never-married, Sales, White, Unmarried, <=50K, Male, Private
30553,7436,27,0,0, United-States, HS-grad,9,107218,40, Never-married, Other-service, Asian-Pac-Islander, Own-child, <=50K, Male, Private
30554,9663,32,0,0, United-States, Some-college,10,50178,35, Never-married, Sales, White, Own-child, <=50K, Male, Private
30555,8281,55,0,0, United-States, Doctorate,16,37869,60, Never-married, Prof-specialty, White, Not-in-family, <=50K, Female, Local-gov
30556,20348,54,0,0, United-States, Some-college,10,327769,40, Divorced, Craft-repair, White, Not-in-family, <=50K, Male, Private
30557,3264,31,0,0, United-States, Some-college,10,222130,43, Never-married, Adm-clerical, White, Not-in-family, <=50K, Female, Private
30558,321,39,0,0, United-States, HS-grad,9,174308,40, Married-civ-spouse, Exec-managerial, White, Husband, <=50K, Male, Self-emp-not-inc
30559,9576,24,0,0, United-States, 10th,6,227070,40, Married-civ-spouse, Machine-op-inspct, White, Wife, <=50K, Female, Private
30560,26984,36,4386,0, United-States, Bachelors,13,138940,50, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Self-emp-not-inc
30561,2600,60,0,0, United-States, Assoc-acdm,12,76127,35, Married-civ-spouse, Adm-clerical, White, Husband, >50K, Male, Private
30562,18856,25,0,0, United-States, HS-grad,9,206002,40, Divorced, Tech-support, White, Unmarried, <=50K, Female, Local-gov
30563,24072,39,0,0, United-States, HS-grad,9,236391,38, Married-civ-spouse, Machine-op-inspct, White, Husband, >50K, Male, Local-gov
30564,24985,27,0,1579, United-States, Some-college,10,87006,40, Married-civ-spouse, Adm-clerical, White, Wife, <=50K, Female, Private
30565,24450,27,0,0, United-States, Bachelors,13,167501,40, Never-married, Exec-managerial, White, Own-child, <=50K, Female, Private
30566,15997,58,0,0, United-States, HS-grad,9,141165,50, Married-civ-spouse, Farming-fishing, White, Husband, <=50K, Male, Self-emp-not-inc
30567,17261,64,0,0, United-States, Bachelors,13,269512,40, Divorced, Tech-support, White, Not-in-family, <=50K, Male, State-gov
30568,13656,49,15024,0, United-States, Bachelors,13,391585,40, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, State-gov
30569,2990,44,0,0, India, Masters,14,178385,48, Married-civ-spouse, Exec-managerial, Asian-Pac-Islander, Husband, <=50K, Male, Private
30570,28542,36,3464,0, United-States, 10th,6,115360,40, Married-civ-spouse, Machine-op-inspct, White, Own-child, <=50K, Female, Private
30571,31967,53,0,0, United-States, Doctorate,16,229465,50, Married-civ-spouse, Prof-specialty, White, Husband, >50K, Male, State-gov
30572,31770,20,0,0, United-States, Some-college,10,157332,25, Never-married, Adm-clerical, White, Own-child, <=50K, Female, Private
30573,11128,48,0,0, United-States, Bachelors,13,145886,60, Divorced, Prof-specialty, White, Unmarried, <=50K, Female, Local-gov
30574,31095,17,0,0, United-States, 10th,6,172145,40, Never-married, ?, Black, Own-child, <=50K, Female, ?
30575,13506,47,27828,0, United-States, Masters,14,233511,60, Divorced, Sales, White, Not-in-family, >50K, Male, Private
30576,30024,19,0,0, United-States, Some-college,10,96176,20, Never-married, Adm-clerical, White, Own-child, <=50K, Female, Private
30577,1290,50,0,0, United-States, HS-grad,9,421132,40, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
30578,31890,38,0,0, United-States, Assoc-acdm,12,65390,45, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Private
30579,22431,41,0,0, United-States, Masters,14,32185,40, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Local-gov
30580,4296,47,0,0, United-States, HS-grad,9,148724,40, Married-civ-spouse, Sales, Black, Husband, <=50K, Male, Private
30581,16599,18,0,0, United-States, 11th,7,127273,20, Never-married, Other-service, White, Other-relative, <=50K, Male, Private
30582,29603,18,0,0, United-States, HS-grad,9,122775,35, Never-married, Other-service, White, Own-child, <=50K, Male, Private
30583,20747,30,0,0, United-States, 9th,5,149568,40, Never-married, Farming-fishing, Black, Other-relative, <=50K, Male, Private
30584,20256,49,0,0, United-States, Bachelors,13,177211,50, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Private
30585,1163,33,0,0, United-States, Bachelors,13,114691,60, Married-civ-spouse, Sales, White, Husband, >50K, Male, Private
30586,30433,40,0,0, United-States, HS-grad,9,198096,40, Married-civ-spouse, Machine-op-inspct, White, Husband, >50K, Male, Private
30587,4343,18,0,0, United-States, Some-college,10,80163,20, Never-married, Sales, White, Own-child, <=50K, Female, Private
30588,18508,27,0,0, United-States, Some-college,10,125442,50, Married-civ-spouse, Exec-managerial, White, Husband, <=50K, Male, Local-gov
30589,12926,22,0,0, United-States, 11th,7,136824,40, Never-married, Adm-clerical, White, Not-in-family, <=50K, Male, Private
30590,13891,47,0,0, Philippines, HS-grad,9,135803,25, Married-civ-spouse, Other-service, Asian-Pac-Islander, Husband, <=50K, Male, Private
30591,20535,48,0,0, United-States, Assoc-voc,11,324173,50, Divorced, Exec-managerial, White, Not-in-family, <=50K, Female, Self-emp-not-inc
30592,6763,63,3471,0, United-States, HS-grad,9,273010,40, Married-civ-spouse, Adm-clerical, White, Wife, <=50K, Female, Private
30593,29441,45,0,1902, ?, Some-college,10,47314,40, Married-civ-spouse, Craft-repair, White, Husband, >50K, Male, Private
30594,16117,41,0,0, United-States, HS-grad,9,207578,40, Married-civ-spouse, Transport-moving, White, Husband, >50K, Male, Private
30595,3493,30,0,0, United-States, Assoc-voc,11,75755,40, Married-civ-spouse, Prof-specialty, White, Husband, <=50K, Male, Private
30596,4232,38,0,0, United-States, Assoc-voc,11,53628,35, Divorced, Exec-managerial, White, Unmarried, <=50K, Male, Self-emp-not-inc
30597,29723,60,3103,0, United-States, HS-grad,9,187794,60, Married-civ-spouse, Transport-moving, White, Husband, >50K, Male, Self-emp-not-inc
30598,16675,21,0,0, United-States, Some-college,10,32732,40, Never-married, Sales, White, Not-in-family, <=50K, Male, Private
30599,15388,45,15024,0, England, Masters,14,101452,60, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Private
30600,2094,51,0,0, United-States, Bachelors,13,175339,47, Married-civ-spouse, Sales, White, Husband, >50K, Male, Private
30601,24071,33,0,0, United-States, Some-college,10,192286,52, Divorced, Adm-clerical, Asian-Pac-Islander, Not-in-family, <=50K, Female, Private
30602,24498,47,7688,0, United-States, Some-college,10,278322,40, Married-civ-spouse, Prof-specialty, White, Husband, >50K, Male, Private
30603,989,44,0,0, United-States, HS-grad,9,126701,40, Divorced, Craft-repair, White, Unmarried, <=50K, Male, Private
30604,19543,45,0,0, Vietnam, HS-grad,9,160724,40, Married-civ-spouse, Craft-repair, Asian-Pac-Islander, Husband, <=50K, Male, Private
30605,23967,19,594,0, United-States, Some-college,10,286435,40, Never-married, Craft-repair, White, Own-child, <=50K, Male, Private
30606,28520,39,0,1887, United-States, Prof-school,15,376455,50, Married-civ-spouse, Prof-specialty, White, Husband, >50K, Male, Federal-gov
30607,8234,37,0,0, United-States, HS-grad,9,103474,40, Never-married, Other-service, White, Own-child, <=50K, Female, State-gov
30608,17437,39,5178,0, United-States, HS-grad,9,543042,50, Married-civ-spouse, Craft-repair, White, Husband, >50K, Male, Self-emp-inc
30609,2984,55,0,0, United-States, HS-grad,9,149168,30, Married-civ-spouse, Farming-fishing, White, Husband, <=50K, Male, Self-emp-not-inc
30610,5769,49,0,0, United-States, Some-college,10,420282,40, Never-married, Adm-clerical, Black, Unmarried, <=50K, Female, Federal-gov
30611,5301,41,0,0, United-States, HS-grad,9,323790,55, Divorced, Handlers-cleaners, White, Unmarried, <=50K, Male, Private
30612,8827,41,4386,0, United-States, Bachelors,13,156566,50, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Private
30613,10993,19,0,0, United-States, 7th-8th,4,198668,40, Never-married, Other-service, White, Not-in-family, <=50K, Female, Private
30614,25371,20,0,0, Puerto-Rico, HS-grad,9,312427,30, Married-civ-spouse, Protective-serv, Black, Husband, <=50K, Male, Local-gov
30615,29181,20,0,0, United-States, Some-college,10,237305,35, Never-married, Machine-op-inspct, Black, Other-relative, <=50K, Female, Private
30616,7815,26,0,0, United-States, Bachelors,13,89648,50, Never-married, Exec-managerial, White, Not-in-family, <=50K, Female, Private
30617,6189,33,0,0, United-States, HS-grad,9,195488,52, Married-civ-spouse, Adm-clerical, White, Wife, <=50K, Female, Private
30618,16194,22,0,0, United-States, Assoc-voc,11,174975,36, Never-married, Tech-support, White, Own-child, <=50K, Female, Private
30619,777,36,0,0, United-States, Some-college,10,51838,40, Divorced, Adm-clerical, White, Unmarried, <=50K, Female, Private
30620,5911,32,0,0, United-States, Some-college,10,227669,40, Never-married, Machine-op-inspct, Black, Own-child, <=50K, Female, Private
30621,29688,45,0,0, United-States, Assoc-voc,11,178344,30, Divorced, Sales, White, Unmarried, <=50K, Female, Self-emp-inc
30622,21544,52,0,0, United-States, 12th,8,124793,40, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Local-gov
30623,24852,23,0,0, United-States, Some-college,10,173679,40, Never-married, Handlers-cleaners, White, Not-in-family, <=50K, Male, Private
30624,2282,18,0,0, United-States, 11th,7,120243,27, Never-married, ?, White, Own-child, <=50K, Male, ?
30625,30094,60,0,0, United-States, HS-grad,9,250552,40, Married-civ-spouse, Other-service, White, Husband, >50K, Male, Private
30626,18861,30,4787,0, United-States, Bachelors,13,509500,45, Never-married, Tech-support, White, Not-in-family, >50K, Female, Private
30627,5823,35,15024,0, United-States, Masters,14,99357,50, Married-civ-spouse, Prof-specialty, White, Wife, >50K, Female, Private
30628,31338,44,0,0, United-States, HS-grad,9,165599,48, Married-civ-spouse, Machine-op-inspct, White, Husband, <=50K, Male, Private
30629,17019,42,0,0, United-States, Masters,14,27187,60, Married-civ-spouse, Farming-fishing, White, Husband, >50K, Male, Self-emp-inc
30630,21976,57,0,0, United-States, HS-grad,9,79830,40, Married-civ-spouse, Craft-repair, Asian-Pac-Islander, Husband, <=50K, Male, Private
30631,29695,56,0,0, United-States, Bachelors,13,76281,40, Married-spouse-absent, Prof-specialty, White, Unmarried, <=50K, Female, Private
30632,14785,27,0,0, United-States, Bachelors,13,122922,40, Never-married, Sales, White, Not-in-family, <=50K, Female, Private
30633,16235,52,0,0, United-States, HS-grad,9,358554,40, Married-civ-spouse, Machine-op-inspct, Black, Husband, >50K, Male, Private
30634,23509,24,0,0, United-States, Bachelors,13,219510,32, Never-married, Other-service, Asian-Pac-Islander, Not-in-family, <=50K, Male, Private
30635,13603,32,0,0, Mexico, 9th,5,372317,23, Separated, Other-service, White, Unmarried, <=50K, Female, Private
30636,18639,36,0,0, United-States, HS-grad,9,469056,25, Divorced, Sales, Black, Unmarried, <=50K, Female, Private
30637,31983,30,0,0, United-States, Bachelors,13,169020,40, Married-civ-spouse, Prof-specialty, White, Husband, <=50K, Male, Local-gov
30638,2605,18,0,0, United-States, 10th,6,80616,27, Never-married, Handlers-cleaners, White, Own-child, <=50K, Male, Private
30639,2820,31,0,0, United-States, HS-grad,9,169240,40, Never-married, Other-service, White, Not-in-family, <=50K, Female, Private
30640,31287,37,0,0, United-States, Bachelors,13,126569,60, Married-civ-spouse, Craft-repair, White, Husband, <=50K, Male, Self-emp-inc
30641,20286,70,0,0, United-States, Doctorate,16,272896,40, Married-civ-spouse, Exec-managerial, White, Husband, >50K, Male, Self-emp-inc
30642,25286,29,0,0, United-States, HS-grad,9,126208,40, Married-civ-spouse, Machine-op-inspct, Black, Husband, <=50K, Male, Private
30643,10519,54,0,0, United-States, HS-grad,9,163826,40, Never-married, Prof-specialty, White, Not-in-family, <=50K, Male, Private
30644,25792,27,0,0, United-States, Some-college,10,21856,40, Never-married, Craft-repair, Black, Not-in-family, <=50K, Male, Private
30645,14652,43,0,0, United-States, HS-grad,9,174491,40, Divorced, Tech-support, Black, Not-in-family, <=50K, Female, Local-gov
30646,14846,20,0,0, United-States, Some-college,10,60639,28, Never-married, Sales, White, Own-child, <=50K, Female, Private
